day,population,Adara-Adara_bookings,Google Ads Youtube-Google Ads Youtube_bookings,Google Ads-Demand Gen_bookings,Google Ads-Hotel_bookings,Google Ads-Performance Max_bookings,Google Ads-Search_bookings,Kargo Global Inc.-Kargo Global Inc._bookings,LinkedIn US-LinkedIn_bookings,Meta-Meta_bookings,Microsoft Ads-Microsoft Ads_bookings,Sojern-Sojern_bookings,The Trade Desk-Display_bookings,The Trade Desk-Native_bookings,The Trade Desk-Video_bookings,Trip Advisor-Trip Advisor_bookings,cendyn.com-cendyn.com_bookings,Adara-Adara_clicks,Google Ads Youtube-Google Ads Youtube_clicks,Google Ads-Demand Gen_clicks,Google Ads-Hotel_clicks,Google Ads-Performance Max_clicks,Google Ads-Search_clicks,Kargo Global Inc.-Kargo Global Inc._clicks,LinkedIn US-LinkedIn_clicks,Meta-Meta_clicks,Microsoft Ads-Microsoft Ads_clicks,Sojern-Sojern_clicks,The Trade Desk-Display_clicks,The Trade Desk-Native_clicks,The Trade Desk-Video_clicks,Trip Advisor-Trip Advisor_clicks,cendyn.com-cendyn.com_clicks,Adara-Adara_cost,Google Ads Youtube-Google Ads Youtube_cost,Google Ads-Demand Gen_cost,Google Ads-Hotel_cost,Google Ads-Performance Max_cost,Google Ads-Search_cost,Kargo Global Inc.-Kargo Global Inc._cost,LinkedIn US-LinkedIn_cost,Meta-Meta_cost,Microsoft Ads-Microsoft Ads_cost,Sojern-Sojern_cost,The Trade Desk-Display_cost,The Trade Desk-Native_cost,The Trade Desk-Video_cost,Trip Advisor-Trip Advisor_cost,cendyn.com-cendyn.com_cost,Adara-Adara_impressions,Google Ads Youtube-Google Ads Youtube_impressions,Google Ads-Demand Gen_impressions,Google Ads-Hotel_impressions,Google Ads-Performance Max_impressions,Google Ads-Search_impressions,Kargo Global Inc.-Kargo Global Inc._impressions,LinkedIn US-LinkedIn_impressions,Meta-Meta_impressions,Microsoft Ads-Microsoft Ads_impressions,Sojern-Sojern_impressions,The Trade Desk-Display_impressions,The Trade Desk-Native_impressions,The Trade Desk-Video_impressions,Trip Advisor-Trip Advisor_impressions,cendyn.com-cendyn.com_impressions,Adara-Adara_revenue,Google Ads Youtube-Google Ads Youtube_revenue,Google Ads-Demand Gen_revenue,Google Ads-Hotel_revenue,Google Ads-Performance Max_revenue,Google Ads-Search_revenue,Kargo Global Inc.-Kargo Global Inc._revenue,LinkedIn US-LinkedIn_revenue,Meta-Meta_revenue,Microsoft Ads-Microsoft Ads_revenue,Sojern-Sojern_revenue,The Trade Desk-Display_revenue,The Trade Desk-Native_revenue,The Trade Desk-Video_revenue,Trip Advisor-Trip Advisor_revenue,cendyn.com-cendyn.com_revenue
2024-06-14,3490600.0,5,0,0,0,0,0,0,0,0,2,3,1,1,1,0,7,0,520,0,122,808,5279,0,67,1751,412,0,0,0,0,0,0,440.366666666667,1261.091313,0.0,520.430779,1181.220629,5733.062899,0.0,84.49,2151.430002,2070.86,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,128079,0,7396,14996,25693,0,2134,244731,5323,0,0,0,0,0,0,1792.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.89,1659.0,1140.0,1140.0,1140.0,0.0,3565.54
2024-06-15,3490600.0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,589,0,69,709,5452,0,37,1864,431,0,0,0,0,0,0,440.366666666667,1294.446262,0.0,270.539575,1018.680199,4535.42,0.0,56.23,1927.180001,2010.23,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,136837,0,4015,13244,24623,0,1632,217935,5136,0,0,0,0,0,0,593.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3237.31,2958.75,0.0,0.0,0.0,0.0,2901.08
2024-06-16,3490600.0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,504,0,98,738,5313,0,41,1487,435,0,0,0,0,0,0,440.366666666667,1278.904189,0.0,373.174707,1238.428259,5877.472208,0.0,51.28,1457.59,1969.65,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,177286,0,4453,14116,26889,0,1795,187656,5054,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770.64,320.0,0.0,0.0,0.0,0.0,980.94
2024-06-17,3490600.0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,7,0,334,0,203,621,5404,0,54,1519,415,0,0,0,0,0,0,440.366666666667,1249.82825,0.0,887.314262,1197.916501,7438.89,0.0,81.63,1435.059999,2271.39,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,159140,0,9257,11291,26598,0,2533,169196,5040,0,0,0,0,0,0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8542.95,2448.0,0.0,0.0,0.0,0.0,4387.73
2024-06-18,3490600.0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,387,0,224,722,5089,0,67,1725,324,0,0,0,0,0,0,440.366666666667,935.252113,0.0,1007.82921,1174.443149,6187.358279,0.0,90.75,1522.460002,1708.46,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,127684,0,12722,9791,24973,0,2611,178784,5106,0,0,0,0,0,0,4428.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.79,924.0,808.0,0.0,0.0,0.0,0.0,2929.99
2024-06-19,3490600.0,4,0,0,0,0,0,0,0,0,5,2,0,0,0,1,9,0,310,0,155,701,5503,0,46,1998,328,0,0,0,0,0,0,440.366666666667,936.814936,0.0,651.418173,1142.538048,5765.49031,0.0,92.86,1490.810001,658.22,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,93305,0,8710,13635,26692,0,2343,177254,3861,0,0,0,0,0,0,2729.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.54,1402.19,0.0,0.0,0.0,598.5,5590.69
2024-06-20,3490600.0,3,0,0,0,0,0,0,0,1,1,5,0,0,0,0,8,0,554,0,153,654,5163,0,51,2468,365,0,0,0,0,0,0,440.366666666667,1150.229246,0.0,604.966473,778.333724,5829.92,0.0,95.16,2221.900001,586.51,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,158212,0,8381,9060,25058,0,2110,254144,3965,0,0,0,0,0,0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,959.0,2632.13,0.0,0.0,0.0,0.0,2411.96
2024-06-21,3490600.0,2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,472,0,147,536,6032,0,55,2845,383,0,0,0,0,0,0,440.366666666667,1146.363794,0.0,481.069515,465.43692,4866.63,0.0,84.56,2259.25,650.5,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,116594,0,9214,6823,28061,0,1708,278103,4035,0,0,0,0,0,0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.16,1737.17,0.0,0.0,0.0,0.0,969.37
2024-06-22,3490600.0,7,0,0,0,0,0,0,0,1,4,2,0,0,0,0,1,0,784,0,88,640,5785,0,45,3240,343,0,0,0,0,0,0,440.366666666667,1190.088046,0.0,364.649653,875.435581,4027.28,0.0,55.68,2341.350001,553.23,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,199982,0,4747,12920,31550,0,1617,282406,3768,0,0,0,0,0,0,3685.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1716.69,489.7,0.0,0.0,0.0,0.0,1081.5
2024-06-23,3490600.0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,3,0,742,0,101,594,6158,0,35,1886,379,0,0,0,0,0,0,440.366666666667,1161.492061,0.0,349.305508,661.922537,4295.812727,0.0,49.96,1710.19,584.24,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,206809,0,7306,7634,32947,0,1676,214159,3634,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2717.4,222.64,222.64,222.64,0.0,2184.0
2024-06-24,3490600.0,2,0,0,0,0,0,0,0,0,6,0,1,1,1,0,3,0,833,0,158,504,5531,0,57,1637,328,0,0,0,0,0,0,440.366666666667,1150.6336,0.0,616.160164,693.550197,5508.349234,0.0,82.06,1615.809998,614.26,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,195320,0,10778,7544,29302,0,2956,163633,3725,0,0,0,0,0,0,582.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.94,0.0,337.17,337.17,337.17,0.0,1661.64
2024-06-25,3490600.0,4,0,0,0,0,0,0,0,0,0,3,1,1,1,0,2,0,494,0,121,583,5271,0,90,1142,356,0,0,0,0,0,0,440.366666666667,1134.918788,0.0,464.084374,554.527727,5196.701561,0.0,90.76,1315.080002,675.71,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,139678,0,9950,6680,26601,0,2780,159826,3462,0,0,0,0,0,0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.0,312.75,312.75,312.75,0.0,1188.0
2024-06-26,3490600.0,5,0,0,0,0,0,0,0,0,6,4,0,0,0,0,5,0,912,0,75,474,5883,0,73,1102,349,0,0,0,0,0,0,440.366666666667,1208.155491,0.0,336.935224,579.450874,5563.146006,0.0,91.96,1343.49,667.89,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,292357,0,5115,10014,30025,0,1813,150567,3192,0,0,0,0,0,0,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.0,2654.05,0.0,0.0,0.0,0.0,3789.43
2024-06-27,3490600.0,1,0,0,0,0,0,0,0,0,3,3,1,1,1,0,1,0,635,0,16,452,5914,0,61,1873,396,0,0,0,0,0,0,440.366666666667,1182.571304,0.0,42.484286,565.186882,5563.17,0.0,94.13,2563.21,641.77,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,173800,0,1098,9004,29401,0,2481,246454,3615,0,0,0,0,0,0,1438.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.37,1631.48,360.0,360.0,360.0,0.0,0.0
2024-06-28,3490600.0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,518,0,28,679,6140,0,56,1610,457,0,0,0,0,0,0,440.366666666667,1229.115707,0.0,94.99639,545.893463,5136.672258,0.0,82.57,2358.789998,811.41,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,122692,0,2120,7464,28352,0,2230,223615,4031,0,0,0,0,0,0,164.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.82,0.0,0.0,0.0,0.0,0.0,952.4
2024-06-29,3490600.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,347,0,22,610,5958,0,37,2038,436,0,0,0,0,0,0,440.366666666667,1138.674543,0.0,95.860194,516.415891,4329.619893,0.0,55.24,2345.81,763.63,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,81280,0,1430,8817,30677,0,1526,212974,3565,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.12,1620.2,0.0,0.0,0.0,0.0,0.0
2024-06-30,3490600.0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,253,0,21,552,5257,0,44,1781,366,0,0,0,0,0,0,440.366666666667,993.591487,0.0,89.971028,523.228717,3640.625504,0.0,48.37,1902.959999,558.37,356.066666666667,0.0,0.0,0.0,333.333333333333,145.233333333333,0,65359,0,1670,7540,29252,0,1779,183102,3123,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3537.46,0.0,549.89,549.89,549.89,0.0,0.0
2024-07-01,3512500.0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,38,0,84,463,5154,0,39,1244,425,0,0,0,0,0,0,580.645161290323,191.227204,0.0,425.181828,546.197467,4944.846348,0.0,119.84,1573.02,1002.9,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,7361,0,4039,4848,29817,0,6207,125978,4205,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.23,1900.24,0.0,0.0,0.0,0.0,1907.05
2024-07-02,3512500.0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,0,30,0,82,652,5393,0,134,1691,326,0,0,0,0,0,0,580.645161290323,164.270003,0.0,275.102442,851.639137,5136.660572,0.0,114.98,1997.62,639.78,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,6819,0,4450,5991,26204,0,5131,151798,3733,0,0,0,0,0,0,453.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.72,802.72,802.72,0.0,300.46
2024-07-03,3512500.0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,3,0,34,0,76,709,5493,0,108,2374,285,0,0,0,0,0,0,580.645161290323,167.455139,0.0,289.119775,820.069897,4707.544879,0.0,110.59,2109.41,624.75,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,6696,0,3958,6246,28587,0,3789,167916,2380,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.85,344.67,1054.44,0.0,0.0,0.0,141.73,246.03
2024-07-04,3512500.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,128,0,63,614,5302,0,210,3584,304,0,0,0,0,0,0,580.645161290323,168.173281,0.0,218.055259,671.939353,4066.631428,0.0,157.78,3371.399999,500.51,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,9265,0,3052,7075,26889,0,6681,291413,3009,0,0,0,0,0,0,657.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.56,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,3512500.0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,158,0,84,606,6128,0,204,2894,336,0,0,0,0,0,0,580.645161290323,188.602548,0.0,304.54012,688.386901,5242.79,0.0,141.67,3619.249998,483.09,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,10029,0,4572,6786,26372,0,7156,292530,3453,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.42,0.0,0.0,0.0,0.0,0.0,1885.5
2024-07-06,3512500.0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,115,0,66,664,5957,0,204,3132,270,0,0,0,0,0,0,580.645161290323,202.956301,0.0,192.712491,891.930202,5858.852355,0.0,97.69,3613.750001,438.67,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,11417,0,3902,7316,25662,0,4861,265191,2724,0,0,0,0,0,0,1802.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775.56,1797.07,0.0,0.0,0.0,0.0,0.0
2024-07-07,3512500.0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,71,0,94,534,5446,0,164,2357,260,0,0,0,0,0,0,580.645161290323,199.468466,0.0,329.904199,798.992506,4911.317313,0.0,89.28,3056.049999,251.54,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,11893,0,4243,6325,23822,0,5035,197158,2891,0,0,0,0,0,0,873.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.16,0.0,0.0,0.0,0.0,736.97
2024-07-08,3512500.0,3,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,80,0,124,565,5178,0,268,2251,335,0,0,0,0,0,0,580.645161290323,203.451869,0.0,486.146658,760.061101,5931.394337,0.0,142.6,3081.929999,576.81,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,9285,0,6240,6516,23240,0,8573,203682,3183,0,0,0,0,0,0,1082.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.57,1371.9,1269.87,0.0,0.0,0.0,0.0,0.0
2024-07-09,3512500.0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,0,51,0,116,710,5304,0,272,2208,378,0,0,0,0,0,0,580.645161290323,197.378265,0.0,436.616561,781.24631,5739.193377,0.0,162.63,3084.2,590.61,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,12929,0,5922,9318,25670,0,6469,213905,3562,0,0,0,0,0,0,901.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.02,791.4,0.0,0.0,0.0,0.0,14424.23
2024-07-10,3512500.0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,43,0,117,666,5067,0,186,2203,323,0,0,0,0,0,0,580.645161290323,196.357398,0.0,307.746356,660.513088,5909.497387,0.0,150.78,3064.769998,579.37,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,10022,0,6217,8426,27269,0,3082,208318,3379,0,0,0,0,0,0,4066.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593.04,5340.2,0.0,0.0,0.0,0.0,1627.02
2024-07-11,3512500.0,2,0,0,0,0,0,0,0,0,6,4,0,0,0,0,3,0,44,0,82,786,5207,0,205,2486,259,0,0,0,0,0,0,580.645161290323,198.621358,0.0,263.71248,640.031192,5819.69,0.0,146.01,3619.35,607.24,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,12827,0,5374,9830,29033,0,5047,274411,3050,0,0,0,0,0,0,3119.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6436.57,2064.11,0.0,0.0,0.0,0.0,2859.47
2024-07-12,3512500.0,3,0,0,0,0,0,0,0,1,5,8,1,1,1,0,7,0,50,0,119,686,5429,0,212,1983,330,0,0,0,0,0,0,580.645161290323,173.583403,0.0,357.07539,472.511305,4792.469934,0.0,130.36,3098.430001,525.54,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,14120,0,6721,6846,20281,0,5848,448219,3084,0,0,0,0,0,0,1747.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.65,3496.63,5936.58,555.56,555.56,555.56,0.0,6703.0
2024-07-13,3512500.0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,55,0,58,485,5219,0,165,2569,314,0,0,0,0,0,0,580.645161290323,193.673829,0.0,224.221531,431.272298,3903.261466,0.0,97.41,3260.22,424.6,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,16170,0,3392,8078,21635,0,5389,785306,2730,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.36,4468.31,4468.31,4468.31,0.0,0.0
2024-07-14,3512500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,60,0,82,611,4656,0,190,2631,252,0,0,0,0,0,0,580.645161290323,173.266577,0.0,326.560385,905.831359,3850.461773,0.0,82.34,3229.43,213.66,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,13010,0,4093,10523,19565,0,3984,803713,2113,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.5,0.0,0.0,0.0,0.0,0.0,1332.21
2024-07-15,3512500.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,43,0,118,492,4809,0,271,2634,338,0,0,0,0,0,0,580.645161290323,169.084061,0.0,410.930878,738.353496,5503.000965,0.0,138.76,3315.690002,574.26,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,11184,0,6257,9024,19360,0,9143,881898,3351,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.15,0.0,0.0,0.0,1129.26,909.3
2024-07-16,3512500.0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,66,0,150,585,4290,0,315,2735,290,0,0,0,0,0,0,580.645161290323,175.215784,0.0,483.197909,750.565849,4866.9,0.0,154.52,3574.359999,464.03,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,15217,0,8186,11322,18748,0,7331,852143,3537,0,0,0,0,0,0,2278.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.63,0.0,470.53,0.0,0.0,0.0,0.0,859.41
2024-07-17,3512500.0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,46,0,122,677,4552,0,274,2552,336,0,0,0,0,0,0,580.645161290323,171.107344,0.0,328.888229,623.192325,5076.141239,0.0,147.11,3466.049999,466.09,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,9631,0,7409,8530,18474,0,2975,795638,3649,0,0,0,0,0,0,842.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3423.21,0.0,0.0,0.0,891.18,4772.13
2024-07-18,3512500.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,71,0,106,525,4743,0,207,2672,246,0,0,0,0,0,0,580.645161290323,180.239387,0.0,338.230783,549.136223,4818.21944,0.0,164.13,3386.01,445.84,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,14217,0,6095,10148,20199,0,3972,756793,3621,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913.87,0.0,0.0,0.0,0.0,2179.74
2024-07-19,3512500.0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,46,0,89,648,4681,0,279,2790,369,0,0,0,0,0,0,580.645161290323,164.823476,0.0,341.712126,719.784526,4965.582222,0.0,138.86,3528.109999,469.36,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,12673,0,6063,10325,22016,0,7854,789097,4237,0,0,0,0,0,0,1431.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230.47,2303.88,0.0,0.0,0.0,0.0,1387.76
2024-07-20,3512500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,78,551,4760,0,245,3093,301,0,0,0,0,0,0,580.645161290323,181.924936,0.0,199.054459,551.425609,4854.396025,0.0,96.55,3767.489999,334.79,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,23726,0,4156,11795,21683,0,5127,859376,3054,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,3512500.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,117,0,66,638,4673,0,187,3424,213,0,0,0,0,0,0,580.645161290323,174.373337,0.0,171.474444,797.550184,5109.318761,0.0,84.77,3975.200001,151.06,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,23295,0,3874,9364,21751,0,4283,925118,2242,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.08,593.54,915.82,0.0,0.0,0.0,0.0,0.0
2024-07-22,3512500.0,1,0,0,0,0,0,0,0,0,4,6,1,1,1,0,3,0,39,0,147,566,4613,0,179,2938,311,0,0,0,0,0,0,580.645161290323,160.563108,0.0,472.100145,664.425699,6066.501752,0.0,138.73,3656.000001,449.76,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,12639,0,6739,7986,21139,0,7167,834147,2696,0,0,0,0,0,0,742.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3521.58,3464.35,413.84,413.84,413.84,0.0,1956.96
2024-07-23,3512500.0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,1,5,0,60,0,148,568,2955,0,241,3111,323,0,0,0,0,0,0,580.645161290323,183.206314,0.0,535.073504,529.430928,3871.892676,0.0,150.45,3691.29,428.81,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,14373,0,6298,7625,16684,0,6240,843561,3344,0,0,0,0,0,0,1120.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8704.16,336.74,0.0,0.0,0.0,891.16,6009.11
2024-07-24,3512500.0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,424,0,137,305,2915,0,281,2717,311,0,0,0,0,0,0,580.645161290323,845.47894,0.0,523.750763,235.392707,2803.060072,0.0,151.33,3172.109997,412.46,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,96715,0,6467,6818,15621,0,2302,841798,3849,0,0,0,0,0,0,5092.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.17,0.0,0.0,0.0,0.0,5428.66
2024-07-25,3512500.0,2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,435,0,156,603,2165,0,333,2216,211,0,0,0,0,0,0,580.645161290323,1030.189054,0.0,836.157201,1322.176252,2329.511928,0.0,155.46,2960.29,280.66,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,84711,0,6931,12493,12508,0,4379,877356,4051,0,0,0,0,0,0,1975.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.5,3241.53,0.0,0.0,0.0,0.0,5717.75
2024-07-26,3512500.0,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,4,0,157,0,150,488,2299,0,275,2098,193,0,0,0,0,0,0,580.645161290323,612.516028,0.0,619.963547,1076.097852,2393.674523,0.0,229.69,2828.140001,199.31,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,45598,0,7154,9879,12610,0,47388,825142,4211,0,0,0,0,0,0,5123.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.82,750.58,0.0,0.0,0.0,0.0,2413.87
2024-07-27,3512500.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,161,0,156,1905,2462,0,203,2142,174,0,0,0,0,0,0,580.645161290323,642.499719,0.0,724.05836,1171.921685,2586.33493,0.0,142.3,2931.700002,199.52,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,46978,0,5686,77538,13461,0,20826,898385,3500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.84,0.0,0.0,0.0,0.0,3896.32
2024-07-28,3512500.0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,5,0,126,0,157,4151,2632,0,230,2463,177,0,0,0,0,0,0,580.645161290323,652.996289,0.0,672.564927,960.035108,2985.75,0.0,137.96,3225.289997,193.3,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,43761,0,4885,143256,14771,0,21812,988488,3217,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.7,3666.71,0.0,0.0,0.0,1947.32,5520.46
2024-07-29,3512500.0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,98,0,170,1066,2237,0,319,2200,235,0,0,0,0,0,0,580.645161290323,616.896213,0.0,927.349802,475.329536,3659.351617,0.0,232.93,2974.720001,363.56,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,35105,0,7144,46035,14093,0,25023,927230,4189,0,0,0,0,0,0,2488.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879.85,2502.29,0.0,0.0,0.0,0.0,4580.86
2024-07-30,3512500.0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,1,3,0,109,0,154,1605,2181,0,190,2151,216,0,0,0,0,0,0,580.645161290323,601.58622,0.0,657.191444,862.868336,3409.2693,0.0,318.92,2985.380001,311.74,645.161290322581,0.0,0.0,0.0,322.58064516129,136.258064516129,0,36448,0,6870,113863,13682,0,39492,889035,4647,0,0,0,0,0,0,1479.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.88,5638.1,0.0,0.0,0.0,1684.82,5074.9
